BoxGUID;ArticleGUID;Position;Description;GTIN;Quantity;Unit;ExpiryDate
3E9F66C8-880F-485E-5168-AF7539C20B5B;1391AB5B-5F07-40EC-766D-D5A555889B20;2.1;Plaster, 2,5cm x 5m;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;AC6203BF-D370-4A97-7CF9-EE901179D082;2.10;Stethoscope, black;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;7D2CE97E-9E90-4BF6-8E37-3C72A95783D7;2.11;Blood sugar meter, Contour XT mg/dl, + 50x test;;1;;2022-04-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;F2FCFD7E-754A-4D44-5F46-263C41360BE0;2.12;Blood pressure cuff;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;DF6BA624-DBEC-4C74-5B4B-ECF9C7CC3B54;2.13;Gloves, single use, pair;;6;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;0299A357-060F-43B1-9125-8C98CB9575DA;2.14;Compress, 10x10 cm, 2 pc;;10;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;AC7E8114-25F4-499A-8CFA-E0D0BAAEE374;2.15;First aid dressing, medium, Aluderm;;2;pcs;2040-06-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;C43A8A5B-F33F-404D-552E-1D902320988A;2.16;First aid dressing, medium, Aluderm;;1;pcs;2038-12-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;D11F58FF-4A16-4605-84DD-57DCAF000800;2.17;Cold compress;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;1EC4FCA3-E732-43BC-9C8A-606DFBEA0303;2.18;Triangle scarf, Ypsisafe;;2;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;C705CBDD-9FE1-4EBB-9EF6-2B3C31540603;2.19;First aid dressing, 600 x 800 mm, Ypsisafe;;1;pcs;2023-12-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;E70DEDAB-5CFA-497E-9EBE-2D5C2BD4D285;2.2;Cannula reservoir, 0,1l;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;A4EF98E1-091F-4260-9A1F-175C1FFFE127;2.20;First aid dressing, aluminized, 600 x 800 mm, Aluderm;;1;pcs;2023-06-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;2AFB799D-964E-4A80-9C6C-73D466A4C77E;2.21;Scissor, universal, first aid, DIN;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;412D164E-BF01-4454-57DC-2253FF1559E0;2.22;Guedel airway, Size 1;;1;pcs;2022-06-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;71E618E2-21FC-4F0B-86DE-A7AA1C0F9798;2.23;Guedel airway, Size 2;;1;pcs;2022-06-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;2751ECD7-53D8-490A-8E32-DB023F59D21D;2.24;Guedel airway, Size 3;;1;pcs;2022-08-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;887F0521-FF1B-408D-92D9-74557A3A9384;2.25;Guedel airway, Size 4;;1;pcs;2022-07-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;718D5A45-48A2-4B0D-888D-EF5FA16FF646;2.26;Guedel airway, Size 5;;1;pcs;2022-06-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;2B06179E-10C4-495D-874A-D854BD79E748;2.27;Pliers, adult, metall;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;0C2229D6-7F8C-4CD1-5CCF-684DD1EFFB76;2.28;Cold blade, Eco LED, laryngoscope haft;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;580B9049-8AEE-4BD5-9770-1C4712CDC671;2.29;Cold blade laryngoscope, Size 3;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;EEE0DDD8-30A6-4223-9625-4EC55F8F0BA7;2.3;Vasofix safety vains cannula G14 orange;;1;pcs;2021-12-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;5BC6535F-D84A-4748-7BE9-4F4231862FFB;2.30;Cold blade laryngoscope, Size 4;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;DD216259-82F1-4C7C-5FB8-D2BE3953809E;2.31;Diagnostic penlight, white;;1;pcs;2024-09-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;3D1541FD-9604-4E78-5CB2-A73E56CDA700;2.32;Tracheal tube, Size 6,0 mm;;1;pcs;2022-06-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;E802263D-89A6-4258-9E28-690264B25C8B;2.33;Tracheal tube, Size 7,0 mm;;1;pcs;2022-10-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;1F45BEA9-6424-45ED-5855-5AB258FC3874;2.34;Tracheal tube, Size 8,0 mm;;1;pcs;2022-06-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;D3E47ABB-C995-4EAF-5BE8-A34A20CAA9BD;2.35;Emergeny Larynxtubus, #3;;1;pcs;2022-10-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;4769B3DD-E1DC-4CEB-9CDA-B5BED3417CA7;2.36;Emergeny Larynxtubus, #4;;1;pcs;2022-10-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;B20AD035-A36C-4C49-548A-605EC9518F83;2.37;Emergeny Larynxtubus, #5;;1;pcs;2022-10-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;1BD114F7-C7AE-4A52-7709-95D7AF079CC6;2.38;Syringe for Laryngeal tube, 100ml;;1;pcs;2023-01-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;8039C01D-B6D0-4926-7B0A-AAD51EDED248;2.39;Mouth wedge, blue;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;6277EC87-7B94-45B7-80B1-6459C488143C;2.4;Vasofix safety vains cannula G18 green;;3;pcs;2024-01-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;41E5C9A5-2437-4C5B-877E-16966487F735;2.40;Thermometer, bosotherm medical, infrared;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;9945B893-EE3B-4646-9150-17A5C9592EF9;2.41;Survival blanket, silver/gold;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;90CAF145-3FD7-49AB-8A4D-953CACD0A842;2.42;Lubricating jelly, 5g, optilube;;1;pcs;2022-01-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;71EC0D08-E558-48CE-9058-C53A37513D0E;2.43;Blood lancets, 23G, 0,65mm, Monoclix, 25 pc.;;1;pcs;2024-04-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;172A9A0F-6C2C-44EA-981E-C41FFC54C0F2;2.44;Gauze compress, 2 pc 5x5cm, MaiMed;;25;pcs;2023-03-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;5DD02F0B-13D2-43ED-5136-8CEC3195EA7F;2.45;Resuscitation bag, Ambu, Spur II;;1;pcs;
3E9F66C8-880F-485E-5168-AF7539C20B5B;1FC31484-1254-4537-84FC-2765E47478AA;2.46;Syringe, single-use, 10ml;;1;pcs;2025-07-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;684754B6-9B08-49CF-9D10-DC399B7BE702;2.47;Skin desinfection, Cutasept F, 50ml;;1;pcs;2024-11-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;CC8DF37B-B06B-4BCF-8E28-6F7237CD5850;2.5;Vasofix safety vains cannula G20 pink;;2;pcs;2022-02-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;EBA55C14-8E04-471F-9488-7D75E97783A4;2.6;Vasofix safety vains cannula G20 pink;;1;pcs;2024-11-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;B57636E6-118F-4DAD-88D2-7B002104A70D;2.7;Vasofix safety vains cannula G22 blue;;2;pcs;2021-11-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;138674A0-5B89-4050-9A70-94FEDE78BA6D;2.8;Vasofix safety vains cannula G22 blue;;1;pcs;2023-02-01 00:00:00
3E9F66C8-880F-485E-5168-AF7539C20B5B;3848E275-6230-4917-54C1-6CFC1DD8800E;2.9;Vains band, blue;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;E62923B2-6042-4285-9856-F71B339B7CD5;1;Endress Generator 1;;1;set;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;20181FD0-045F-4D0C-7F9C-4B1AD81AC191;1.1;Pallet, 120x80cm, with lashing eyes;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;45D5F3DA-973E-458C-93E6-C090F513FCB5;1.2;Wheel set, Endress Generator ESE1308 DGB ES Super Silent Plus;;1;set;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;3E3BD97E-E1C9-4942-7D5E-2A115A9FC863;1.3;Tension belt, with ratchet, 35mm x 6m, 1000 daN;;4;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;6EF7CEEE-328D-4F1B-9B3B-FA6414CD6DA0;1.4;Tension belt, with ratchet, 25mm x 4m, 250 daN;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;B1C58F6A-7A09-4E0C-50B1-F6B0182DCC85;1.5;Anti slip mat, 65x50cm;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;7600601D-0854-47FD-8C26-33CB1B050628;1.6;Endress ESE 1308 DBG ES DIN Super Silent;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;B5CACE3C-2764-49A1-5166-4CC0E2B8F847;1.7;User guide Endress ESE 1308 DBG ES DIN Super Silent;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;B0A18BCF-A9B5-4272-9D84-72BA9F7C2E59;1.8;Overview operating hours;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;C963AB72-2B1B-4AD4-7B5F-6BDE68AA1FCB;2;Endress Maintenance Set 1;;1;set;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;0FBA7C3C-84E0-48B8-98E2-F8869BC5C392;2.1;Aluminium box, 57x38x41cm;;1;boxes;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;01DDA776-4B22-4673-90FE-763F0A33FEAF;2.10;Fuel filter, 60mm;;4;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;6F0C4989-F621-466F-9679-0264876033E8;2.11;Fuel filter, 35mm;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;BC4EF30D-B18F-478F-907A-966DCE7537A8;2.12;Fuel filter, 30mm;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;8AAB735A-E454-48AD-8C8B-CC2389F2284A;2.13;Airfilter Set (1x paper / 1x  foam) for Briggs & Stratton 652519, 692519, 692520, 806232;4062692605556;4;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;E956B4E2-DA4B-4D81-9B5E-DB37F976B669;2.14;Oil filter, Briggs & Stratton 842921;4062692605969;7;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;EF0AEBB7-B3AF-425F-8591-6F21FC4A6E8B;2.15;Hose for external refuelling with jerry can 20L;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;4E8987D4-076B-4B60-5D7E-F317156899D1;2.2;Jerry can, 20l, metal, empty;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;656042F0-30EC-4718-79A7-EF5EA1AE18D8;2.3;Hose clamp pliers, for click clamps;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;434ACE8F-8A7A-43DD-5A82-4FC240FBAC99;2.4;Oil filter wrench, diam 80-100mm;;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;A898D273-EFA1-4CF9-82E3-6C20FECEC967;2.5;"Ratchet, 1/4"", 100mm";4016138671537;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;3B7C6FB0-35A6-433D-7A4A-AC67C98D1937;2.6;"Socket, 4mm, 1/4""";4016318758368;1;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;8092538A-0B73-477E-91A1-3309919BADCE;2.7;Hose plug, 10mm, with ring;;2;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;FB11B4E4-F080-4CF9-94E1-0C77A571DB62;2.8;Spark plug, NGK 7938 BKRSE;;4;pcs;
41DF355B-AA12-4EDD-82FE-9E122292E9F7;C73FF33A-0BA0-465F-9AFB-11ADD23573DE;2.9;Spark plug screwer, 2 part;;1;pcs;
48134834-7B82-4614-7541-BD3E596D068D;0901DD28-6A2A-41D0-8710-56158C2E70CB;1;Pallet EPAL1;;1;pcs;
48134834-7B82-4614-7541-BD3E596D068D;58FA9CCE-318E-45BB-8DC4-D1E259E85BDF;2;Aluminium Box 47x62x45;;1;pcs;
48134834-7B82-4614-7541-BD3E596D068D;987B7356-8CC3-438B-5B4C-7CB77AD88BAC;2.1;Placebos for Trainings;;1;pcs;
48134834-7B82-4614-7541-BD3E596D068D;A1A383B9-5749-45C6-96A9-E4C8B6538C57;3;Rummage Box med. Material;;1;pcs;
48134834-7B82-4614-7541-BD3E596D068D;719829DD-897F-4C1D-522F-6D9B0066BF8F;4;Spineboard incl. head immobilizer;;1;pcs;
4BADF9F4-8DB7-4F79-8A72-EBA58365A7C4;05E5997F-FE8C-4C06-8419-CB7B3C25C099;1;Aluminium box, 79x59x63cm;;1;pcs;
4BADF9F4-8DB7-4F79-8A72-EBA58365A7C4;4CF58025-C5A2-4552-8D44-F75BDE154239;2;"Power distributor CEE 16 A, 3x230 V socket; 1 x CEE 16 A socket, weatherproof protection";;1;pcs;
4BADF9F4-8DB7-4F79-8A72-EBA58365A7C4;BE922DE6-1228-4B62-80C7-246DFFAC7F7C;3;Distribution connector 230 V, weatherproof protection 4 sockets, hook;;6;pcs;
4BADF9F4-8DB7-4F79-8A72-EBA58365A7C4;723102BE-F4B0-45A0-81CA-9B9019691CAB;4;Cable drum, 25m, 4 sockets;;5;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;B73CDA75-B735-4445-861F-A4D04F357735;1;Aluminium box, 79x39x38cm;;1;box;
4C128125-D3FC-454D-70C4-2660C1106243;F859A768-435B-4C20-5411-26C0FD015E4A;10;Drinking bottle, plastic, Flip Top;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;11EDEE2B-B0E3-4129-70C9-738EBEFD8AAF;11;Mug, metal, 0,3l, Fritz Berger;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;2B91A16F-1BC9-4A0A-9F49-1F94DFF67825;12;Toilette paper;;1;roll;
4C128125-D3FC-454D-70C4-2660C1106243;B5609BA6-155B-4409-5A21-625DC5963837;13;Safety cap, red;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;C49EA111-4048-456E-802E-D3C23354E319;14;Mosquito dome, green, MilTec ;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;FD8D2169-4395-4DFC-5912-2453E6ED4D96;15;Whistle;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;9D5BAA57-BAF1-407F-8325-0695E1DC6DC9;16;Cloth hanger;;2;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;FBA12F6E-4292-43F4-579B-CCDF6DD21519;18;Cargo pants, size S;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;A483D74E-FD3B-4D42-5210-5A170C843065;19;Elastic band, for pants;;1;pair;
4C128125-D3FC-454D-70C4-2660C1106243;0EA31E6C-FD13-4BF5-5E41-FFC42C230D59;2;First aid kit;;1;set;
4C128125-D3FC-454D-70C4-2660C1106243;32B4FE1A-E822-4EBF-5025-54E5972CE91C;2.1;Anti mosquito milk, Jaico;;2;pcs;2026-05-01 00:00:00
4C128125-D3FC-454D-70C4-2660C1106243;20352AC4-EC5F-4559-885A-980545B4EFE7;2.2;Plaster set, activ-set, Aluderm, 10pc;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;A7BECC2E-EACE-493F-5537-2E26E701DD75;2.3;Compress, 10x10cm, DermaCare;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;53AE60B6-EDE5-4553-8518-9FFF9C044996;2.4;Thermometer, digital, Westmed Praxis;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;F3F119D4-D8D5-4BE6-58A0-763C7649D132;2.5;Face mask, 3ply;;2;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;1F9A18A6-7C0F-4BFB-85F1-017195D524E1;2.6;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;2024-03-01 00:00:00
4C128125-D3FC-454D-70C4-2660C1106243;B821E091-E0D8-4762-8517-04CBEE19ED66;2.7;Water purification tablets, blister, Micropur Forte MF 1T;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;3FA6B418-CCB1-4492-73D2-7CF42C74910D;2.8;Compression bandage, elastic, Urgoband, 6cm x 5m;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;5CF5C58F-1BC7-4BDB-9C58-73D1FDB42453;20;EPa, Cold Regions;;1;package;
4C128125-D3FC-454D-70C4-2660C1106243;88D4CBD2-C37C-425F-824E-C3960451161B;3;Sleeping bag, High Peak;001690232876;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;91583F7A-A9C4-44B4-7AF1-0245381CB8CD;4;Camp bed mattress, ;;;;
4C128125-D3FC-454D-70C4-2660C1106243;EB373893-C622-4A3B-8B2F-09AD29AEEDB8;5;Hand washing-liquid, Greven, 300ml;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;41321F6F-9648-439D-5668-459D512C4E8D;6;Work gloves, size 10, Asatex;;1;pair;
4C128125-D3FC-454D-70C4-2660C1106243;78CC619C-0C2B-444E-7594-3E72CC239E49;7;Headlight, 3W, Fox Outdoor;;1;pcs;
4C128125-D3FC-454D-70C4-2660C1106243;12941764-C5EA-4B43-7360-D7C7E857F14E;8;Cuttlery;;1;set;
4C128125-D3FC-454D-70C4-2660C1106243;B5C51AC0-92E4-430C-80F4-F5B0C3E4130A;9;Battery, AAA, rechargeable;;4;pcs;
4C36CA03-F0BA-484F-9BE3-30BC9D39E293;48F801FA-9C17-4333-91AD-63D75DFCD1E2;1;Wood box, 120x80x40cm;;1;pcs;
4C36CA03-F0BA-484F-9BE3-30BC9D39E293;7D9FCB23-57FA-4DA4-9594-C3E6E1F78F44;10;Frame connector, 3 side;;6;pcs;
4C36CA03-F0BA-484F-9BE3-30BC9D39E293;71285540-6C56-4BE7-9B19-FBE4E5E48647;2;SG 300, outer tent, accommodation 2;;1;pcs;
4C36CA03-F0BA-484F-9BE3-30BC9D39E293;28D5FE29-D18F-4C28-8092-A4D531E66AB4;3;Pack bag, olive;;1;pcs;
4C36CA03-F0BA-484F-9BE3-30BC9D39E293;BE2504D2-C135-40FA-9D3B-ACBC2AEA8891;4;Smoke detector, Abus RWM 90;003318895203;1;pcs;
4C36CA03-F0BA-484F-9BE3-30BC9D39E293;CF9BC5A8-723B-40E8-97B0-99BC0EB35F75;5;Guy rope, 4m x 8mm;;8;pcs;
4C36CA03-F0BA-484F-9BE3-30BC9D39E293;745AA77B-8A29-457C-719D-857637870940;9;Frame connector, 4 side;;6;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;8B347CDD-389D-446C-8F41-29678A803288;1;Aluminium box, 60x39x41cm;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;4053FBC8-D9CC-4E2B-7D0C-784E47215C06;2;Printer, Epson XP-245;;1;set;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;2AA578A0-3F81-4442-7672-CC733900CD31;2.1;Printer ink, for Epson XP-245, black 29XL;;4;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;86775554-FF17-4FDF-7A78-4FB96E18BE5F;2.2;Printer ink, for Epson XP-245, Multipack 29;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;2C5E6718-D558-468D-842E-1C546A2C7924;3;Office Set 1;;1;set;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;B1860FAD-36F7-4B4A-5438-5CA8F3CF7D1D;3.1;Assortment box, plastic, yellow, 40x30x7,1cm, Auer;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;F478E096-B81C-40A8-816D-96BFD97328E7;3.10;Pencil sharpener;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;4AE3D986-C3CF-4639-951D-BE88E9267719;3.11;Pencil, HB;;5;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;9AE50930-0759-45B5-56EC-8233D8F08D49;3.13;Fine liner, 0,4mm, red;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;E2F69078-33C3-4BC8-56AF-AACAFCC292D0;3.14;Fine liner, 0,4mm, blue;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;DE95B03B-8D9D-4E87-8E0A-53FB3D951AA9;3.15;Fine liner, 0,4mm, green;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;B7384B2A-2CF6-43A7-785B-64EF8A960675;3.16;Fine liner, 0,4mm, black;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;9E3BD41B-15E9-47B4-836D-F03FD8B17ED1;3.17;Permanent marker, 3-5mm, black;;3;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;1B398FB4-3372-41A4-77EB-2334BC51C859;3.18;Highlighter, yellow;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;0455C234-1177-4094-96A9-5C3CDD2A3A37;3.19;Highlighter, red;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;56F83D97-460D-42EC-78C9-EC3F248F555D;3.2;Hole punch;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;8CA27F8E-B2D8-49D0-75CB-C7DE8864334D;3.20;Highlighter, green;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;3E9A9DD0-78EC-4E8E-9B70-0F3A728B96FD;3.21;Highlighter, orange;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;75DCBABA-4E52-4C44-5164-D814890B5A3E;3.22;Ruler, 40cm;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;F780167B-51E0-49AE-938C-3179A6CBDC8C;3.3;Scissors, 20cm;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;352BC9A2-0A60-4856-9C59-F87645FFEF42;3.4;Scissors, 15cm;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;12CACF41-5A8A-44C0-5EBD-50C168DCFC59;3.5;Adhesive notes, 7,5x7,5cm;;5;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;3DD74FD2-17AA-4D9C-9EEC-3E405E91AB22;3.6;Eraser;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;46562EC6-D58C-4A8F-75C9-13C991A48E26;3.7;Tip-Ex mouse;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;4FF960ED-8B2A-4609-5693-3C729CFF2BFC;3.8;Stapler, for 24/6 staples;;1;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;CA975CD1-6623-48A7-5C1A-B197361FAE8D;3.9;Staples, 24/6, 1000pc;;2;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;C589636D-61BC-4D6F-984D-C5600DC4B92C;4;Office Set 2;;1;set;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;FE6647D1-D92B-49D0-5576-DA5EEE664D69;4.1;Assortment box, plastic, yellow, 40x30x7,1cm, Auer;;1;boxes;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;A808D9BE-6F9F-4391-7B75-8C795DF74534;4.3;USB flash drive, 4GB;;4;pcs;
4FFB8B31-3E30-4A71-92FA-D108C490ED90;C4A7D3A8-2534-4DB1-9EB2-B49A5E057AB8;4.5;Battery charger, AA, AAA, AAAA, C, D, Nitecore, New i4;;2;pcs;
50643C39-B8ED-42C9-581D-239BD2ED45E2;E21A0B09-E6EC-478C-8A93-6C1ED20D6F11;1;Box, wood, 260x30x30cm;;1;pcs;
50643C39-B8ED-42C9-581D-239BD2ED45E2;4602C110-18D6-4C09-9C05-2996DE7D0028;2;SG 300, tent frame, registration & assessment/waiting;;1;set;
54E7AD65-C5A7-4185-8FED-56598014757A;6F5BF6D9-5052-4FDC-5777-F7FB71954DA5;1;Transport box, 82x55x33cm;;1;box;
54E7AD65-C5A7-4185-8FED-56598014757A;6CDF960C-611F-4C54-506D-1B4CAE18E839;2;Aspen Chlorinator Package;;1;kit;
578A4C9D-0B45-4A32-9149-6572A87F0339;0196B94A-6ADD-4750-8454-D01C2DF5AFFB;1;Aluminium box, 79x39x38cm;;1;box;
578A4C9D-0B45-4A32-9149-6572A87F0339;2BB687EE-677C-40EF-8C89-77C62F31EDF5;10;Drinking bottle, plastic, Flip Top;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;34B2F851-5B08-483B-96ED-2A6B91859EC8;11;Mug, metal, 0,3l, Fritz Berger;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;F6961CE2-87AD-45F8-715F-A17CF293516A;12;Toilet paper;;1;roll;
578A4C9D-0B45-4A32-9149-6572A87F0339;AB524A87-D019-468C-7381-9EC89301C878;13;Safety cap, red;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;9F7BC86C-3185-48F0-9A61-6EA787B32CC1;14;Mosquito dome, green, MilTec;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;C21AC8AC-D5D6-482C-7C6B-45A1FA14F0FA;15;Whistle, Tornado;1766822000;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;B477CF7E-49F8-4B79-7AC6-CD5D518A0269;16;Cloth hanger;;2;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;69F3E21B-C430-4714-7F1D-07656FDBE29E;18;Cargo pants, size M;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;5A29734A-7C75-4A53-7E9C-3B89C47E598B;19;Elastic band, for pants;;1;pair;
578A4C9D-0B45-4A32-9149-6572A87F0339;5C401697-177C-4074-9340-A2CB0E6BD6A4;2;First aid kit;;1;set;
578A4C9D-0B45-4A32-9149-6572A87F0339;840EAEA8-F35A-4D26-995E-DC4A575AB9D9;2.1;Anti mosquito milk, Jaico;;2;pcs;2026-05-01 00:00:00
578A4C9D-0B45-4A32-9149-6572A87F0339;2720B565-ACCB-448F-7195-BBF3E7E0B90B;2.2;Plaster set, activ-set, Aluderm, 10pc;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;37FCAEC3-96B8-4DA5-8315-99D0BED89600;2.3;Compress, 10x10cm, DermaCare;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;0FE5BABA-718E-4C16-5A97-B867B236A36C;2.4;Thermometer, digital, Westmed Praxis;;1;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;49FDB40D-CCB9-4EA9-8E22-417727348A43;2.5;Face mask, 3ply;;2;pcs;
578A4C9D-0B45-4A32-9149-6572A87F0339;0DBD90DC-AB05-4182-96C3-EF895BA130BB;2.6;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;
